,expression,rating,tempo,avg_cent,std_cent,avg_rolloff,std_rolloff,avg_zcross,std_zcross,avg_flt,std_flt,avg_bw,avg_ctr,std_ctr,height,leaves,t-count,operators,2_powers,avg_operand,std_operand,r(>>),r(*),r(&),r(^),r(%),r(|),r(-),r(+),r(/),>>,*,&,^,%,|,-,+,/
873,(t|1)&(((t>>1)-((t|2)+0))>>(t&2)),0,117.1875,1259.010023,41.48095145,2317.872135,46.54622769,0.130206598,0.004673148,0.016849371,0.004148963,1148.473595,19.82336157,5.806290261,5,5,4,8,4,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,2,1,1,0
874,((((t*6)>>6)|8)>>9)+((t*(t&9))%7),0,85.22727273,1149.327434,403.2354342,2955.290512,459.1387565,0.060912305,0.158599681,1.63E-05,6.78E-05,1330.278693,47.13731605,14.16836405,5,6,3,8,1,7,1,0,0,0,0,0,0,0,1,0,2,2,1,0,1,1,0,1,0
875,(t>>(t&7))&(((t>>6)>>((t&6)&6))|(t*10)),5,40.76086957,1698.289255,99.81768814,3168.060368,105.0102415,0.375982809,0.087109245,0.060715877,0.016319137,1218.215655,21.96736443,3.181801897,5,5,5,9,0,7,1,0,0,1,0,0,0,0,0,0,3,1,4,0,0,1,0,0,0
876,(t^11)>>(((t|8)^(t%(t|6)))*((t+5)&(t>>9))),15,58.59375,1220.748666,127.4347134,2796.316964,277.6886817,0.077556553,0.019014696,0.013259823,0.007492318,1175.880668,25.06281131,5.48770314,5,5,6,10,1,7,2,1,0,0,0,0,0,0,0,0,2,1,1,2,1,2,0,1,0
877,((t>>(t&3))+4)^(((t>>3)>>((t>>(t*7))&6))>>((t&3)>>3)),0,117.1875,2011.185663,180.0038803,3806.353278,179.6859349,0.49854765,0.015135924,0.044852488,0.008337882,1287.602494,16.18148119,5.732288736,6,7,6,12,1,4,1,0,0,0,1,0,0,0,0,0,6,1,3,1,0,0,0,1,0
878,(t>>(t>>(t+4)))^((t&7)*(t|(t>>5))),25,58.59375,1834.222279,117.8236671,3293.701692,158.5909444,0.427838486,0.081050694,0.176090077,0.034741916,1231.166682,17.78680949,3.268458129,4,3,6,8,1,5,1,0,0,0,1,0,0,0,0,0,3,1,1,1,0,1,0,1,0
879,((t&(t+3))+(((t&(t^3))&7)*6))>>(t&5),5,58.59375,1656.212502,118.0493565,3410.056303,215.5278026,0.496913105,0.155162461,0.020868484,0.011775918,1384.001296,21.75763544,9.059421229,6,5,5,9,0,4,1,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,2,0
880,(t|8)&(((t>>8)&((t%9)-9))*9),15,66.96428571,1176.878052,212.5811835,2743.661714,349.4550913,0.051953541,0.042626772,0.015416344,0.009791512,1196.582503,21.37547796,4.643247575,5,5,3,7,2,8,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0
881,(((t>>4)>>5)&5)|(((t&(t&6))+7)&(((t>>3)&(t*5))*5)),15,117.1875,1792.982987,47.12059864,3273.029384,42.14881484,0.40527552,0.012031508,0.006882683,0.006840898,1211.403022,42.13107302,29.89755177,5,8,5,12,1,5,1,0,0,0,0,0,1,0,0,0,3,2,5,0,0,1,0,1,0
882,(t&4)+((t|((t&5)|(t>>1)))>>3),10,117.1875,1085.968359,75.35805822,2874.042178,165.2772732,0.081058852,0.003099497,0.016613133,0.004305819,1058.454332,20.41660383,5.930488972,5,4,4,7,2,3,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,2,0,1,0
883,(t&(((t>>9)&11)%10))&(((t*6)^10)%(t|4)),45,58.59375,1223.594734,335.3096513,2988.164646,147.1441291,0.092750533,0.087756158,0.002303672,0.003019783,1356.178382,28.02901368,18.61688942,5,6,4,9,1,8,2,0,0,1,0,0,0,0,0,0,1,1,3,1,2,1,0,0,0
884,(t-3)&(((t*((t&(t>>(t^4)))>>(t*2)))>>5)|(t>>7)),25,312.5,605.4833455,157.9142675,1510.036314,482.1541212,0.003833372,0.003757909,0.0010021,0.002132484,956.3516209,26.63788308,8.43009158,8,5,7,11,2,4,1,0,0,1,0,0,0,0,0,0,4,2,2,1,0,1,1,0,0
885,(t|4)*((t-(t>>5))>>3),10,234.375,1988.36955,178.5708039,3420.883862,144.4825973,0.498740255,0.018676975,0.527400792,0.030162483,1161.127505,13.24540909,2.53440359,4,3,3,5,1,4,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0
886,((t*5)&(t>>7))/(((t-(t*4))|5)^(t^(t*5))),25,117.1875,1558.444808,178.1600223,3196.761727,160.2515413,0.065137135,0.05677043,0.030555148,0.016015166,1295.858816,18.5061494,6.241532552,5,5,6,10,1,5,1,0,0,0,0,0,0,0,0,1,1,3,1,2,0,1,1,0,1
887,(((t^3)+(t*3))*6)&(((t*2)>>6)^7),20,58.59375,1184.021132,229.3476827,2525.553038,234.5500107,0.092508995,0.077730524,0.002473999,0.002735763,1112.416771,26.95088841,8.858973921,4,6,3,8,1,4,2,0,0,1,0,0,0,0,0,0,1,3,1,2,0,0,0,1,0
888,((t|8)*9)&((t>>(((t>>9)|(t&9))%5))>>9),25,93.75,1324.394808,376.256093,3100.046642,772.1106669,0.091370019,0.074947158,0.010737289,0.009826835,1320.456984,23.12836946,6.608520037,6,6,4,9,1,8,1,0,0,1,0,0,0,0,0,0,3,1,2,0,1,2,0,0,0
889,((((t&5)+(t*7))>>5)^((t&7)&((t&5)*3)))-(t>>6),5,93.75,1181.218568,129.1664533,2912.48834,241.2704479,0.016649454,0.003691024,0.034092788,0.011053531,1242.606641,12.96012487,4.292242473,5,7,5,11,0,5,1,0,0,0,0,0,0,1,0,0,2,2,4,1,0,0,1,1,0
890,t>>(t&(((t>>2)*(t>>5))*5)),0,133.9285714,614.8943037,296.1856197,1577.408715,880.8552194,0.00321287,0.00335168,0.001569506,0.001773413,918.5074456,15.25520524,11.57337649,5,3,4,6,1,4,1,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0
891,t|(((t|8)*10)&(((t>>7)^(t&6))-10)),30,14.6484375,1084.491428,91.29953113,2517.440698,127.0293972,0.040579399,0.030591627,0.010744235,0.01393417,1135.564982,28.03184344,5.280840072,5,5,4,8,1,8,1,0,0,0,0,0,1,0,0,0,1,1,2,1,0,2,1,0,0
892,t&((t&5)^(t>>(t&4))),15,187.5,995.3654878,63.86870701,2614.588886,231.5569441,0.066393757,0.035938897,0.007397986,0.003045128,1061.148124,24.96217332,5.833707795,4,2,4,5,1,4,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0
893,(t-(t*14))&((t&12)&((t&10)^((t*(t&12))>>11))),35,117.1875,1382.286014,73.08736588,2994.752799,23.49969769,0.124998959,0.042122711,0.003981895,0.001772746,1195.02426,21.78406007,8.449284676,6,5,6,10,0,11,1,0,0,1,0,0,0,0,0,0,1,2,5,1,0,0,1,0,0
894,(t|(t>>4))|(((t^3)^(t%5))-(t^(t&3))),20,117.1875,1182.125863,146.256713,2960.387793,201.3252511,0.053101887,0.032403784,0.016592823,0.010287922,1259.361284,20.41210179,4.393660209,4,4,6,9,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,2,1,0,0
895,(((t&7)&(t|6))%8)>>(t*(t&(((t|7)%7)*(t>>(t&8))))),5,117.1875,1069.101269,119.3789939,2544.293044,246.7413679,0.043784981,0.007342604,0.007902223,0.007851213,1144.335125,24.47160944,7.666214469,6,6,7,12,2,7,0,1,0,0,0,0,0,0,0,0,2,2,4,0,2,2,0,0,0
896,t&(((t*3)>>8)&((t>>5)^(t*3))),10,104.1666667,707.2430425,98.91960346,1845.290845,247.3547278,0.005797949,0.005804966,0.002994466,0.003231578,1031.636326,22.36810725,6.317016439,4,4,4,7,1,4,2,0,0,1,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0
897,(t*(t>>6))^((t^6)&(t+(t^7))),20,62.5,1993.054477,386.0748526,3245.502399,321.1567826,0.501846932,0.281370938,0.29848361,0.067688346,1086.662636,14.38834779,2.945825954,4,3,5,7,0,6,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,0,1,0
898,t+((((t>>9)+((t>>10)|11))*(t*8))&9),5,187.5,1395.232378,57.61104349,3548.707356,45.20688782,0.03095016,0.000822615,0.001576809,0.002060927,1450.897298,85.89908294,7.972673355,6,5,4,8,1,9,1,0,0,0,0,0,0,0,1,0,2,2,1,0,0,1,0,2,0
899,((t%9)*((t&10)>>11))|((((t^12)^(t>>11))>>10)*(t&10)),30,78.125,1183.448233,338.1817439,2186.7504,497.5232671,0.247159848,0.152625677,0.000394457,0.001489877,959.3290417,33.06619714,16.15362412,5,7,5,11,0,10,0,0,0,0,0,0,1,0,0,0,3,2,2,2,1,1,0,0,0
900,(t|4)>>((((t>>4)-(t+(t%9)))-9)&(t>>8)),35,62.5,1219.421153,168.1419792,2905.850213,266.4594621,0.073102679,0.056997837,0.020937055,0.016286058,1239.920085,18.28287857,5.463460731,6,5,5,9,3,6,2,1,0,0,0,0,0,0,0,0,3,0,1,0,1,1,2,1,0
901,(t&(t*((t*6)&(((t&9)>>(t*7))|5))))+(t^(t>>6)),15,29.296875,1415.086197,131.2971508,2583.980211,237.7175125,0.184593217,0.020242936,0.0673832,0.043164961,1106.813069,21.16934808,5.374805439,7,5,7,11,0,6,1,0,0,0,0,0,0,0,1,0,2,3,3,1,0,1,0,1,0
902,((t*6)|8)&((t>>6)|((t|((t>>4)+8))>>((t|7)^8))),45,234.375,969.4493536,239.0457851,2329.207756,397.5761605,0.022560884,0.021294985,0.001952566,0.003283649,1119.076106,26.9855652,8.34442836,6,7,5,11,4,6,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,4,0,1,0
903,((t*(t*(t>>9)))&5)&(((t*6)^5)*(t&(t&6))),40,117.1875,1812.266787,192.6621162,3395.697295,338.7838114,0.310501066,0.118044076,0.004226235,0.003096485,1345.771128,35.94115654,32.90710049,5,5,6,10,0,6,1,0,0,1,0,0,0,0,0,0,1,4,4,1,0,0,0,0,0
904,((t|(t|6))-(t*10))*((((t|10)>>10)+13)&9),35,117.1875,1589.484116,560.7003911,2976.287647,492.2704738,0.310653068,0.258027419,0.031520773,0.028949812,1112.496987,23.1337424,5.996912591,5,6,4,9,0,9,2,0,1,0,0,0,0,0,0,0,1,2,1,0,0,3,1,1,0
905,(t-8)>>(((((t+9)>>8)+(t&4))&7)|(t>>(t>>7))),10,117.1875,1149.214148,106.1407054,2907.257796,156.2041617,0.126923974,0.035693511,0.026723657,0.011412558,1095.033701,17.5275876,5.877126639,6,6,5,10,3,7,1,1,0,0,0,0,0,0,0,0,4,0,2,0,0,1,1,2,0
906,(t*3)>>((t*((t+3)*(t*4)))&((t%(t|1))>>8)),10,58.59375,1855.441708,143.3712016,3686.658782,229.2002735,0.344708864,0.09450793,0.005174097,0.008613495,1415.707004,66.99220272,33.10463991,5,5,6,10,3,3,2,1,0,0,0,0,0,0,0,0,2,4,1,0,1,1,0,1,0
907,(t*((t>>9)^(t&8)))&((t%7)>>(t&4)),10,117.1875,1601.04653,154.4497329,3209.971349,100.6455962,0.133218533,0.045094592,0.006979079,0.001714326,1296.684379,23.93344747,6.056569913,4,4,5,8,2,7,2,0,0,1,0,0,0,0,0,0,2,1,3,1,1,0,0,0,0
908,(t>>4)&((t^((t|2)*(t&(t>>0))))-(t&(t|0))),15,117.1875,1544.091004,174.6741557,3260.81923,153.3921594,0.185557286,0.115328552,0.019755613,0.012105365,1283.966341,23.90330337,5.839120926,6,4,7,10,2,1,1,0,0,1,0,0,0,0,0,0,2,1,3,1,0,2,1,0,0
909,(((t^2)+3)&(t*(t>>2)))>>(t&(t&4)),30,117.1875,1757.053008,145.6705437,3258.295576,115.3686287,0.273017932,0.103859673,0.15629971,0.076206379,1221.357277,17.06430107,4.987877455,4,4,5,8,3,2,0,1,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,1,0
910,(t|(((t|(t>>4))^2)|((t>>7)>>7)))|((t%7)&(t>>7)),20,117.1875,641.7717339,71.73578967,1641.924307,192.1060518,0.003676164,0.002299862,0.003553456,0.002162266,983.2262131,19.8625541,5.613873793,6,6,6,11,2,5,2,0,0,0,0,0,1,0,0,0,4,0,1,1,1,4,0,0,0
911,((t^2)>>4)*((t>>4)|(((t^5)>>6)|((t|4)-(t>>3)))),20,117.1875,1538.009387,216.6448603,3151.485874,391.6423976,0.214116013,0.054946538,0.154990867,0.068454377,1253.751698,16.55177314,4.30207985,5,7,5,11,4,4,1,0,1,0,0,0,0,0,0,0,4,1,0,2,0,3,1,0,0
912,t&(t>>((t-((t&7)|4))&4)),15,187.5,992.8279706,62.20438133,2615.480077,229.0477799,0.066149095,0.035838676,0.007038337,0.002818718,1063.10004,25.16886729,5.793457585,6,3,4,6,2,5,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0
913,(t>>7)&((t|9)&((t&10)|(((t*8)>>10)>>5))),45,117.1875,579.7309393,196.9470733,1479.219416,568.2027581,0.006821362,0.011434097,0.000525755,0.000999496,919.1738948,27.17672632,13.5629379,6,6,4,9,1,8,1,0,0,1,0,0,0,0,0,0,3,1,3,0,0,2,0,0,0
914,t^(((t-4)>>6)|((t>>(t&2))+(t%((t*5)^4)))),10,29.296875,1208.509666,148.8206613,2237.023587,33.23404205,0.132358575,0.11207683,0.038084626,0.022723338,1047.806068,21.10090991,5.740453908,6,5,6,10,3,4,1,0,0,0,1,0,0,0,0,0,2,1,1,2,1,1,1,1,0
915,((t*6)*((t>>6)>>(t*5)))^((t^0)*((t^4)>>6)),20,58.59375,1990.822021,366.2186915,3270.80557,340.0593753,0.501835479,0.281524139,0.260959774,0.051176853,1100.555122,14.78842653,3.397576147,4,6,5,10,1,4,2,0,0,0,1,0,0,0,0,0,3,4,0,3,0,0,0,0,0
916,(((t>>4)*8)-(t^(t&5)))%(t^(t+9)),0,72.11538462,1384.015766,96.09742816,3283.798641,174.345347,0.037665328,0.010429271,0.013879303,0.002329991,1349.576085,21.2930684,5.165674193,4,4,5,8,2,6,2,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,1,1,0
917,(t+11)-((t>>(t&8))>>8),0,117.1875,1151.974515,120.0320814,2570.104278,145.3761514,0.06739947,0.036370819,0.008495869,0.007178395,1122.154056,32.10181254,17.31862951,4,3,3,5,2,9,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0
918,(t&(((t|7)>>9)*9))*(t*(t>>(t&(t>>7)))),35,117.1875,1288.22252,278.0707908,3001.007796,444.4122811,0.061999225,0.050854854,0.018790627,0.022154663,1296.30289,18.02352617,6.673428499,5,4,6,9,0,8,1,0,1,0,0,0,0,0,0,0,3,3,2,0,0,1,0,0,0
919,((t^9)-(t>>(t^6)))>>((((t^8)*8)&11)^10),0,117.1875,2003.088324,38.31226632,3987.498334,6.81889537,0.49948465,0.023415025,0.006841334,0.008019959,1774.474993,24.16725418,15.20414675,5,6,4,9,2,8,1,1,0,0,0,0,0,0,0,0,2,1,1,4,0,0,1,0,0
920,(t&(t*8))-(t>>(t&8)),15,0,1345.803538,130.9263922,2917.610608,242.1062836,0.100770214,0.032089968,0.017916795,0.01882349,1188.594035,28.20470281,8.820247835,3,2,4,5,2,8,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,0,0
921,(((t>>8)|7)%(t|(t^9)))>>((t+5)&5),0,117.1875,1288.195045,430.3456377,2970.357476,1046.284999,0.317763859,0.213880235,7.56E-05,0.000608311,1341.726703,32.87036171,29.09192685,4,5,4,8,1,6,1,1,0,0,0,0,0,0,0,0,2,0,1,1,1,2,0,1,0
922,((t-(t|6))>>9)*((t^(t*7))&(t>>7)),60,117.1875,1810.966725,145.609615,3295.792244,232.7354119,0.303854611,0.048516103,0.04174637,0.019916862,1190.116585,23.88063489,4.126336043,4,4,5,8,0,7,1,0,1,0,0,0,0,0,0,0,2,2,1,1,0,1,1,0,0
923,t+(((t>>8)&12)*((t^10)/9)),50,117.1875,1054.786659,154.9338641,2628.939566,341.6401948,0.023263634,0.00741042,0.048121456,0.020793535,1166.072061,16.86273548,3.22727883,4,4,3,6,1,9,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1
924,(t*(((t>>11)>>((t*9)&12))&11))+((t&((t>>9)^8))|11),35,58.59375,1765.622812,243.8538227,3460.995802,397.7468649,0.365815315,0.110906751,0.020597825,0.024613798,1370.530812,40.65333581,28.85599701,6,7,5,11,1,10,1,0,0,0,0,0,0,0,1,0,3,2,3,1,0,1,0,1,0
925,(((t>>8)&6)*(t>>8))|(t>>((t|7)|7)),0,117.1875,472.5451399,120.2543581,1125.466418,401.9368159,0.000717326,0.00042827,0.002134856,0.001794992,875.3968505,13.65864997,8.597308816,4,5,4,8,2,7,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,3,0,0,0
926,((t&11)*10)*((t>>((((t*14)&10)^10)&8))&(t^(t|11))),15,117.1875,1541.095225,104.0501119,3054.379331,58.82513643,0.155617004,0.023084814,0.005324258,0.003367932,1245.768423,39.73781769,32.85490534,7,7,5,11,1,10,1,0,1,0,0,0,0,0,0,0,1,3,4,2,0,1,0,0,0
927,((t|7)&7)*((((t&(t|(t&7)))>>8)%7)*6),0,133.9285714,543.8289429,37.1635367,1368.903252,116.9217177,0.000973439,3.89E-05,0.003684153,0.001776585,934.2630046,11.31151195,6.411553974,7,6,4,9,1,7,0,0,1,0,0,0,0,0,0,0,1,2,3,0,1,2,0,0,0
928,(t&(t^0))|(t%((((t-(t>>2))^3)|3)+((t&4)^(t>>3)))),10,117.1875,930.3141328,158.5892775,2431.794709,372.0100907,0.014351721,0.000664961,0.019040033,0.012698754,1128.923343,16.81487884,4.491746796,7,6,7,12,2,2,1,0,0,0,0,0,1,0,0,0,2,0,2,3,1,2,1,1,0
929,((t^(t&6))*((t*10)*(t>>10)))&((t>>9)|((t^9)&(t|7))),35,117.1875,1845.062159,186.7326798,3462.470016,264.1088452,0.363295826,0.151851781,0.037637495,0.016353333,1294.885119,22.51971994,5.124460999,4,6,7,12,0,8,1,0,0,1,0,0,0,0,0,0,2,3,3,2,0,2,0,0,0
930,(t>>((t&7)%4))-((t>>(t|(t&5)))&(t|3)),0,117.1875,1592.307317,119.6957316,3266.174707,319.2133697,0.49855702,0.015075692,0.036592625,0.00512027,1288.322459,14.23905794,5.988758716,5,4,6,9,1,4,1,0,0,0,0,0,0,1,0,0,2,0,3,0,1,2,1,0,0
931,(t-((t>>(t^(t&(t>>9))))|((t|10)+10)))%(((t>>10)|10)/9),20,117.1875,896.8718952,372.8896454,2020.847215,596.0782582,0.092575626,0.098121018,0.000141953,0.000832182,956.2318112,31.60699368,16.15935826,7,6,7,12,0,9,0,0,0,0,0,1,0,0,0,0,3,0,1,1,1,3,1,1,1
932,((t&(t-5))^((t%7)^(t>>((t>>7)*(t&6)))))>>((t&9)|9),0,117.1875,1042.918367,492.9370058,2095.09928,891.4237413,0.112864805,0.123037056,0.00017489,0.001118499,904.3819418,23.65048366,16.10632226,6,6,7,12,0,7,1,1,0,0,0,0,0,0,0,0,3,1,3,2,1,1,1,0,0
933,t|(((t|5)^((((t*(t|4))>>6)&3)+7))>>5),15,58.59375,646.7886814,95.91254988,1646.738406,255.7688231,0.003682411,0.003052435,0.002358209,0.002250924,983.4260036,24.07654408,7.026788443,8,6,4,9,1,5,1,0,0,0,0,0,1,0,0,0,2,1,1,1,0,3,0,1,0
934,(t&11)|((t>>(((t|4)>>9)*7))^(t>>((t|8)%6))),10,58.59375,1667.969801,114.5590773,3115.163579,81.9840584,0.497990655,0.089687804,0.070111111,0.012401157,1210.468803,18.15172072,5.461278492,6,6,5,10,2,7,2,0,0,0,0,0,1,0,0,0,3,1,1,1,1,3,0,0,0
935,((t|6)&(t*5))>>((((t|4)*6)*2)&((t>>(t&2))*3)),15,85.22727273,818.7774268,643.2979034,1839.743803,1417.314732,0.015368887,0.016348651,0.007162922,0.009147741,835.0471808,23.50238007,21.34783451,5,7,5,11,3,4,1,1,0,0,0,0,0,0,0,0,2,4,3,0,0,2,0,0,0
936,((t>>9)^(((t>>11)*10)%11))*(t&(t&10)),35,78.125,1205.263636,319.5979092,2237.23181,449.0324755,0.235491071,0.137067875,0.00115784,0.001969454,965.783732,27.60747302,16.20945902,5,5,4,8,0,10,0,0,1,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0
937,(t|3)>>((t&3)&(t|5)),0,117.1875,1592.327179,119.8871669,3267.165845,319.8830724,0.49855702,0.015075692,0.036594529,0.005126396,1288.303978,14.21202335,5.977866297,3,3,3,5,0,3,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0
938,t&((t*8)*((t%9)>>(t&11))),0,104.1666667,1419.535277,39.81859657,3049.232076,96.93651931,0.072725796,0.002541633,0.015369693,0.000950415,1249.760421,21.35040565,6.21502829,4,3,4,6,1,9,1,0,0,1,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0
939,((t>>8)*((t*2)^2))-((t&(t>>4))^6),35,62.5,2000.111217,252.3428384,3319.812767,234.6060354,0.495744978,0.201109583,0.245968267,0.053908445,1117.748364,15.45796439,3.063559166,4,5,4,8,4,4,2,0,0,0,0,0,0,1,0,0,2,2,1,2,0,0,1,0,0
940,(t|8)>>((((t^14)^13)&7)+(t&(t>>(t*12)))),0,117.1875,1602.112506,116.6232821,3013.642724,27.12167082,0.497223356,0.105779236,0.03626531,0.00846088,1188.762539,17.82087491,6.034691717,5,5,5,9,1,10,3,1,0,0,0,0,0,0,0,0,2,1,2,2,0,1,0,1,0
941,((t&(t|4))*((t|5)>>6))>>(((t&3)*7)>>7),20,58.59375,1990.822021,366.2186915,3270.80557,340.0593753,0.501835479,0.281524139,0.260959774,0.051176853,1100.555122,14.78842653,3.397576147,4,6,4,9,1,5,1,1,0,0,0,0,0,0,0,0,3,2,2,0,0,2,0,0,0
942,((t>>5)&(t+(t*9)))^((t>>7)^(t&8)),45,58.59375,1249.854725,162.1249364,2790.011994,209.9872766,0.038360791,0.032279689,0.008417879,0.011029663,1197.023609,24.79566051,5.8702333,4,4,5,8,1,7,1,0,0,0,1,0,0,0,0,0,2,1,2,2,0,0,0,1,0
943,((((t-3)*6)%7)*(t>>4))>>((t&5)&5),10,93.75,1920.66761,122.5385296,3410.056303,49.53280913,0.466114947,0.069005014,0.043873135,0.009996892,1192.764975,20.4645208,5.924893919,5,6,3,8,1,5,1,1,0,0,0,0,0,0,0,0,2,2,2,0,1,0,1,0,0
944,t>>(((t>>((t&(t>>2))*1))*((t+(t>>2))&4))|(t&2)),10,117.1875,1264.98156,59.1279548,2171.708422,145.5632907,0.241941798,0.013320965,0.031199016,0.02519208,1038.936292,21.83619548,11.00023512,7,5,7,11,5,2,1,1,0,0,0,0,0,0,0,0,4,2,3,0,0,1,0,1,0
945,(t&(t>>8))%((t&7)^((t&10)|12)),50,117.1875,1827.910605,142.9348669,3486.85701,182.5558766,0.394179354,0.073228646,0.065719999,0.039969079,1323.146657,23.32368755,4.377220484,4,4,4,7,1,9,2,0,0,0,0,1,0,0,0,0,1,0,3,1,1,1,0,0,0
946,t&(((t|2)*(t*(t^5)))&(t-(t>>4))),10,117.1875,1515.515342,67.2144259,3219.641191,117.4169568,0.134912422,0.050456872,0.029212911,0.010242822,1299.566775,20.22943342,5.461714409,5,3,6,8,2,3,1,0,0,1,0,0,0,0,0,0,1,2,2,1,0,1,1,0,0
947,t+((((t|7)%9)^(t|(t%5)))-7),0,85.22727273,1461.780568,116.7443094,3090.560035,227.1923392,0.037620561,0.00393626,0.075803041,0.010064487,1244.895878,16.886629,4.437187739,5,4,4,7,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1,0
948,((t^7)&8)>>(((t>>7)&(t|4))&11),5,117.1875,1265.440584,210.5447157,2861.015792,359.037261,0.093583422,0.002970134,0.005978278,0.003141262,1241.706977,23.53002118,7.773475788,4,5,3,7,2,7,2,1,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,0,0
949,(t^(t>>((t&10)&9)))-((t&10)&((t-10)*((t-9)*(t*9)))),0,117.1875,1452.54978,68.88441459,3290.028651,110.3978403,0.255909348,0.00907161,0.009430733,0.005671099,1251.896987,26.18376251,8.142149822,5,6,7,12,0,9,0,0,0,0,0,0,0,1,0,0,1,3,4,1,0,0,3,0,0
950,(t>>5)&(((t&9)^(t*((t*6)>>4)))&((t|7)|(t^(t>>7)))),5,58.59375,1616.026135,280.7137524,3227.853478,195.9547488,0.183248101,0.172770803,0.133862838,0.151305929,1264.052491,16.09394188,6.126542477,6,6,7,12,1,6,1,0,0,1,0,0,0,0,0,0,3,2,3,2,0,2,0,0,0
951,(t>>5)&(t>>(t*(((t>>5)&(t>>8))>>(t*4)))),15,58.59375,643.4798545,98.22765293,1637.185168,264.5493329,0.003623068,0.003065879,0.002279309,0.002141698,981.6999976,24.02710385,6.805729544,6,4,6,9,2,5,1,0,0,1,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0
952,(t>>4)*((((t|5)>>8)*(t&(t|5)))&((t|7)&4)),10,187.5,1558.965206,190.7098902,2889.942031,202.1095133,0.249145248,0.009437143,0.015399526,0.003878721,1151.633619,18.47642626,9.075314733,5,6,5,10,3,5,1,0,1,0,0,0,0,0,0,0,2,2,3,0,0,3,0,0,0
953,(t*(t>>6))>>((t%8)>>(t>>4)),20,58.59375,1990.822021,366.2186915,3270.80557,340.0593753,0.501835479,0.281524139,0.260959774,0.051176853,1100.555122,14.78842653,3.397576147,3,3,4,6,2,6,2,1,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0
954,(t|3)^(((t|0)*(t|((t-(t^3))&4)))>>7),40,58.59375,1974.250996,349.3684638,3402.926772,260.9216018,0.501728245,0.256305615,0.413875222,0.135921136,1204.577209,13.68666577,2.99667217,7,5,5,9,1,3,2,0,0,0,1,0,0,0,0,0,1,1,1,2,0,3,1,0,0
955,(t*12)>>((t>>13)^(t-(t&((t+14)^15)))),15,58.59375,1433.030088,125.7883411,3140.583356,178.5855172,0.199880897,0.103069538,0.020542575,0.011372577,1271.141364,22.98069249,4.628547825,6,4,5,8,0,13,1,1,0,0,0,0,0,0,0,0,2,1,1,2,0,0,1,1,0
956,(t|(t>>8))*((t>>7)&(t>>7)),25,30.24193548,1668.901101,321.9560248,3261.502199,508.9855367,0.322930895,0.148995842,0.114987597,0.065970987,1244.873404,20.16354559,4.885443063,3,3,4,6,1,7,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0
957,(t>>(t%7))^(t^(((t+6)|((t+8)|(t&5)))|9)),0,58.59375,1735.635437,132.6273936,3297.124867,105.9370712,0.498869353,0.096724412,0.160627067,0.023940602,1151.420638,18.09989342,3.742435761,6,5,6,10,1,7,1,0,0,0,1,0,0,0,0,0,1,0,1,2,1,3,0,2,0
958,((t>>11)*(t|7))^((t>>(t&(t&12)))&10),25,29.296875,1020.79829,146.636811,2365.130264,322.2358247,0.063595249,0.036508754,0.010772229,0.010538597,1060.093999,39.05455047,29.02297075,5,4,5,8,0,10,2,0,0,0,1,0,0,0,0,0,2,1,3,1,0,1,0,0,0
959,(t>>5)&((t-(t|4))>>(t*((((t%3)*0)&5)%1))),0,58.59375,894.3107122,340.6498538,2149.586887,959.212606,0.12342584,0.103702183,0.000435115,0.001152449,980.3477557,50.70478037,21.94373176,7,6,5,10,2,3,2,0,0,1,0,0,0,0,0,0,2,2,2,0,2,1,1,0,0
